,Ids,Dice_1,Dice_2,Hausdorff95_1,Hausdorff95_2,Sensitivity_1,Sensitivity_2,Specificity_1,Specificity_2,Surface_dice_1,Surface_dice_2,Precision_1,Precision_2
0,337_19_4,0.764658754726745,0.9956947786052743,9.486832980505138,3.0,0.6729326814922114,0.9981838029387312,0.9981838029387312,0.6729326814922114,0.18014023219730446,0.9391619473041376,0.8853372603372603,0.9932181364250321
0,Patient_127016,0.6850068775790922,0.9977785743757979,12.727922061357855,0.0,0.803677988365547,0.9967406258908742,0.9967406258908742,0.803677988365547,0.23447664793252643,0.9689684637899704,0.5968726482147336,0.9988186868341281
0,Patient_131416,0.7778508012698264,0.99567711776183,11.090536506409418,3.3166247903554,0.6832973365842092,0.9983654684720096,0.9983654684720096,0.6832973365842092,0.32426508482900457,0.9429934333830808,0.9027752238907617,0.9930032062943812
0,Patient_41817,0.6981563913568455,0.9990590719558556,12.884098726725126,0.0,0.5693207536078535,0.9997643348976504,0.9997643348976504,0.5693207536078535,0.37269378024572647,0.9853741612918452,0.9023572160626107,0.9983548033387623
0,633_19_4,0.8754446086631693,0.9991350520034616,6.0,0.0,0.9040470959193599,0.998915585117773,0.998915585117773,0.9040470959193599,0.6702112898534185,0.9851825322301496,0.8485964829421118,0.9993546153463468
0,104_19_4,0.7792538157150932,0.9985914273656264,7.483314773547883,0.0,0.8014680499282327,0.9984148470843047,0.9984148470843047,0.8014680499282327,0.48747890179729136,0.9753006965305012,0.7582377915671141,0.9987680701181973
0,Patient_1000815,0.8714921061733086,0.9985053861563553,8.306623862918075,0.0,0.8965741891512649,0.998180608837923,0.998180608837923,0.8965741891512649,0.5073888369534578,0.9724528690265577,0.8477751978391698,0.9988303748887076
0,Patient_24717,0.2552417501149287,0.997907387123947,17.05872210923198,0.0,0.6359561752988048,0.9962316493906678,0.9962316493906678,0.6359561752988048,0.19226382531496763,0.9779276292044035,0.15966092370783427,0.9995887717935479
0,Patient_716,0.836511876652338,0.999087565857505,5.0,0.0,0.8655070890146374,0.9989008017806988,0.9989008017806988,0.8655070890146374,0.48134987415233155,0.9823880343994732,0.8093964187381617,0.9992743997857784
0,Patient_55314,0.7787460494515709,0.997846399250119,12.68857754044952,0.0,0.6992675750683388,0.9989515581363277,0.9989515581363277,0.6992675750683388,0.3670444508099865,0.9691970305332208,0.8786083217534936,0.9967436829776999
0,Patient_130514,0.8632409303834688,0.998472371880498,4.898979485566356,0.0,0.9154722093785954,0.9978364461984781,0.9978364461984781,0.9154722093785954,0.5334560701485976,0.9729040545283093,0.8166479621689544,0.9991091086360477
0,Patient_83714,0.8572359982141212,0.9988628212431201,4.123105625617661,0.0,0.9471022095554268,0.9981084461540041,0.9981084461540041,0.9471022095554268,0.48737346452206637,0.9772363428522813,0.7829458367854184,0.9996183375152755
0,Patient_83217,0.9096997254992352,0.9987769467489074,4.123105625617661,0.0,0.9071790971171608,0.9988145354169748,0.9988145354169748,0.9071790971171608,0.61972639375568,0.9781959865498352,0.9122344002151694,0.9987393609099033
0,Patient_60714,0.8073457777777778,0.9969169404970198,20.024984394500787,1.7320508075688772,0.6942980149460012,0.9995213633943745,0.9995213633943745,0.6942980149460012,0.35067940441781725,0.9552597612849486,0.9643670154933406,0.9943260548596002
0,374_19_4,0.8259009770983161,0.9970397203741793,9.486832980505138,1.4142135623730951,0.7619015246559172,0.998465810643229,0.998465810643229,0.7619015246559172,0.421372676419551,0.9567965285498857,0.9016382651941783,0.9956176980117776
0,1744_18,0.8937804491569579,0.9977378875747855,6.4031242374328485,1.0,0.8625844979886368,0.9985069425682328,0.9985069425682328,0.8625844979886368,0.5106295085631631,0.962686639520678,0.9273175135701468,0.9969700163295407
0,Patient_17416,0.8723958507724554,0.9989238519199911,4.0,0.0,0.9603261190068998,0.9981530832584289,0.9981530832584289,0.9603261190068998,0.5226272389998379,0.979008275697548,0.7992171875191716,0.9996958118686273
0,Patient_132216,0.7855824378667018,0.9985328155371339,6.708203932499369,0.0,0.6984438648418955,0.9993859874664691,0.9993859874664691,0.6984438648418955,0.39867144107500657,0.9754606158593341,0.897563363838361,0.9976810990643945
0,1686_18,0.8190268718850398,0.996808955532483,10.0,1.4142135623730951,0.7682619952825326,0.9979717179380174,0.9979717179380174,0.7682619952825326,0.41407150735247983,0.9541288469049195,0.8769752552344696,0.995648899502193
0,855_19_4,0.6923015586377047,0.9962817128640742,12.806248474865697,0.0,0.8258431995702872,0.9943387205132737,0.9943387205132737,0.8258431995702872,0.5428634347190209,0.9709768004785992,0.5959365940712388,0.9982323135089616
0,Patient_39717,0.8340538078610297,0.9976407643387353,5.916079783099616,1.0,0.9174819151086852,0.9963527164196173,0.9963527164196173,0.9174819151086852,0.4419560536443386,0.9592114647114327,0.7645335423243413,0.998932146850055
0,Patient_38614,0.6379694717295388,0.9960373490510014,19.05255888325765,4.123105625617661,0.4908545321404693,0.9993156383898689,0.9993156383898689,0.4908545321404693,0.3308848753775236,0.9486625180559466,0.9110100010340804,0.9927804984635408
0,497_19_4,0.8947264223316588,0.9990383378571843,6.4031242374328485,0.0,0.9100061665471112,0.9988851266858857,0.9988851266858857,0.9100061665471112,0.7140433949199234,0.9860402734174966,0.8799513233951932,0.9991915960354179
